State,State Code,County,County Code,Year,Year Code,Month,Month Code,Deaths,Population,Crude Rate
Ohio,39,"Hamilton County, OH",39061,2013,2013,"Mar., 2013",2013/03,11,Not Applicable,Not Applicable
Ohio,39,"Hamilton County, OH",39061,2014,2014,"Mar., 2014",2014/03,11,Not Applicable,Not Applicable
Ohio,39,"Hamilton County, OH",39061,2014,2014,"Jul., 2014",2014/07,10,Not Applicable,Not Applicable
Ohio,39,"Hamilton County, OH",39061,2014,2014,"Aug., 2014",2014/08,11,Not Applicable,Not Applicable
Ohio,39,"Hamilton County, OH",39061,2015,2015,"Jan., 2015",2015/01,11,Not Applicable,Not Applicable
Ohio,39,"Hamilton County, OH",39061,2015,2015,"Jul., 2015",2015/07,10,Not Applicable,Not Applicable
Ohio,39,"Hamilton County, OH",39061,2015,2015,"Aug., 2015",2015/08,10,Not Applicable,Not Applicable
Ohio,39,"Hamilton County, OH",39061,2015,2015,"Oct., 2015",2015/10,12,Not Applicable,Not Applicable
Ohio,39,"Lucas County, OH",39095,2014,2014,"May, 2014",2014/05,10,Not Applicable,Not Applicable
Ohio,39,"Montgomery County, OH",39113,2015,2015,"Jul., 2015",2015/07,12,Not Applicable,Not Applicable
Ohio,39,"Summit County, OH",39153,2013,2013,"Dec., 2013",2013/12,11,Not Applicable,Not Applicable
Ohio,39,"Summit County, OH",39153,2014,2014,"Nov., 2014",2014/11,14,Not Applicable,Not Applicable
Ohio,39,"Summit County, OH",39153,2015,2015,"Apr., 2015",2015/04,13,Not Applicable,Not Applicable
Ohio,39,"Summit County, OH",39153,2015,2015,"Jul., 2015",2015/07,15,Not Applicable,Not Applicable
Oklahoma,40,"Oklahoma County, OK",40109,2011,2011,"Sep., 2011",2011/09,10,Not Applicable,Not Applicable
Oklahoma,40,"Oklahoma County, OK",40109,2012,2012,"May, 2012",2012/05,11,Not Applicable,Not Applicable
Oklahoma,40,"Oklahoma County, OK",40109,2012,2012,"Aug., 2012",2012/08,11,Not Applicable,Not Applicable
Oklahoma,40,"Oklahoma County, OK",40109,2012,2012,"Nov., 2012",2012/11,10,Not Applicable,Not Applicable
Oklahoma,40,"Oklahoma County, OK",40109,2013,2013,"Feb., 2013",2013/02,10,Not Applicable,Not Applicable
Oklahoma,40,"Oklahoma County, OK",40109,2013,2013,"Sep., 2013",2013/09,11,Not Applicable,Not Applicable
Oklahoma,40,"Oklahoma County, OK",40109,2013,2013,"Dec., 2013",2013/12,12,Not Applicable,Not Applicable
Oregon,41,"Multnomah County, OR",41051,2010,2010,"Jun., 2010",2010/06,11,Not Applicable,Not Applicable
Oregon,41,"Multnomah County, OR",41051,2010,2010,"Aug., 2010",2010/08,10,Not Applicable,Not Applicable
Oregon,41,"Multnomah County, OR",41051,2011,2011,"Feb., 2011",2011/02,11,Not Applicable,Not Applicable
Oregon,41,"Multnomah County, OR",41051,2011,2011,"May, 2011",2011/05,15,Not Applicable,Not Applicable
Oregon,41,"Multnomah County, OR",41051,2011,2011,"Jun., 2011",2011/06,16,Not Applicable,Not Applicable
Oregon,41,"Multnomah County, OR",41051,2011,2011,"Jul., 2011",2011/07,10,Not Applicable,Not Applicable
Oregon,41,"Multnomah County, OR",41051,2011,2011,"Aug., 2011",2011/08,14,Not Applicable,Not Applicable
Oregon,41,"Multnomah County, OR",41051,2012,2012,"Jul., 2012",2012/07,10,Not Applicable,Not Applicable
Oregon,41,"Multnomah County, OR",41051,2012,2012,"Nov., 2012",2012/11,10,Not Applicable,Not Applicable
Oregon,41,"Multnomah County, OR",41051,2013,2013,"Mar., 2013",2013/03,11,Not Applicable,Not Applicable
Oregon,41,"Multnomah County, OR",41051,2013,2013,"Apr., 2013",2013/04,10,Not Applicable,Not Applicable
Oregon,41,"Multnomah County, OR",41051,2013,2013,"Jul., 2013",2013/07,10,Not Applicable,Not Applicable
Oregon,41,"Multnomah County, OR",41051,2013,2013,"Nov., 2013",2013/11,11,Not Applicable,Not Applicable
Oregon,41,"Multnomah County, OR",41051,2014,2014,"May, 2014",2014/05,14,Not Applicable,Not Applicable
Oregon,41,"Multnomah County, OR",41051,2015,2015,"Nov., 2015",2015/11,10,Not Applicable,Not Applicable
Pennsylvania,42,"Allegheny County, PA",42003,2010,2010,"Mar., 2010",2010/03,13,Not Applicable,Not Applicable
Pennsylvania,42,"Allegheny County, PA",42003,2010,2010,"Apr., 2010",2010/04,10,Not Applicable,Not Applicable
Pennsylvania,42,"Allegheny County, PA",42003,2010,2010,"Sep., 2010",2010/09,12,Not Applicable,Not Applicable
Pennsylvania,42,"Allegheny County, PA",42003,2011,2011,"May, 2011",2011/05,17,Not Applicable,Not Applicable
Pennsylvania,42,"Allegheny County, PA",42003,2011,2011,"Jun., 2011",2011/06,12,Not Applicable,Not Applicable
Pennsylvania,42,"Allegheny County, PA",42003,2011,2011,"Sep., 2011",2011/09,10,Not Applicable,Not Applicable
Pennsylvania,42,"Allegheny County, PA",42003,2011,2011,"Oct., 2011",2011/10,15,Not Applicable,Not Applicable
Pennsylvania,42,"Allegheny County, PA",42003,2012,2012,"Jan., 2012",2012/01,10,Not Applicable,Not Applicable
Pennsylvania,42,"Allegheny County, PA",42003,2012,2012,"Feb., 2012",2012/02,14,Not Applicable,Not Applicable
Pennsylvania,42,"Allegheny County, PA",42003,2012,2012,"Sep., 2012",2012/09,12,Not Applicable,Not Applicable
Pennsylvania,42,"Allegheny County, PA",42003,2014,2014,"Jan., 2014",2014/01,13,Not Applicable,Not Applicable
Pennsylvania,42,"Allegheny County, PA",42003,2014,2014,"Mar., 2014",2014/03,10,Not Applicable,Not Applicable
Pennsylvania,42,"Allegheny County, PA",42003,2014,2014,"Oct., 2014",2014/10,12,Not Applicable,Not Applicable
Pennsylvania,42,"Allegheny County, PA",42003,2015,2015,"Mar., 2015",2015/03,12,Not Applicable,Not Applicable
Pennsylvania,42,"Allegheny County, PA",42003,2015,2015,"Apr., 2015",2015/04,14,Not Applicable,Not Applicable
Pennsylvania,42,"Allegheny County, PA",42003,2015,2015,"May, 2015",2015/05,11,Not Applicable,Not Applicable
Pennsylvania,42,"Allegheny County, PA",42003,2015,2015,"Aug., 2015",2015/08,15,Not Applicable,Not Applicable
Pennsylvania,42,"Allegheny County, PA",42003,2015,2015,"Nov., 2015",2015/11,11,Not Applicable,Not Applicable
Pennsylvania,42,"Allegheny County, PA",42003,2015,2015,"Dec., 2015",2015/12,10,Not Applicable,Not Applicable
Rhode Island,44,"Providence County, RI",44007,2015,2015,"Jan., 2015",2015/01,10,Not Applicable,Not Applicable
Rhode Island,44,"Providence County, RI",44007,2015,2015,"Jul., 2015",2015/07,11,Not Applicable,Not Applicable
South Carolina,45,"Greenville County, SC",45045,2015,2015,"Mar., 2015",2015/03,10,Not Applicable,Not Applicable
South Carolina,45,"Greenville County, SC",45045,2015,2015,"Aug., 2015",2015/08,11,Not Applicable,Not Applicable
Tennessee,47,"Davidson County, TN",47037,2010,2010,"Nov., 2010",2010/11,10,Not Applicable,Not Applicable
Tennessee,47,"Davidson County, TN",47037,2011,2011,"Jan., 2011",2011/01,10,Not Applicable,Not Applicable
Tennessee,47,"Davidson County, TN",47037,2014,2014,"Feb., 2014",2014/02,10,Not Applicable,Not Applicable
Tennessee,47,"Davidson County, TN",47037,2015,2015,"Jun., 2015",2015/06,14,Not Applicable,Not Applicable
Tennessee,47,"Knox County, TN",47093,2010,2010,"Feb., 2010",2010/02,14,Not Applicable,Not Applicable
Tennessee,47,"Knox County, TN",47093,2015,2015,"May, 2015",2015/05,12,Not Applicable,Not Applicable
Tennessee,47,"Knox County, TN",47093,2015,2015,"Aug., 2015",2015/08,10,Not Applicable,Not Applicable
Tennessee,47,"Knox County, TN",47093,2015,2015,"Sep., 2015",2015/09,13,Not Applicable,Not Applicable
Tennessee,47,"Shelby County, TN",47157,2013,2013,"Jul., 2013",2013/07,10,Not Applicable,Not Applicable
Tennessee,47,"Shelby County, TN",47157,2014,2014,"Jun., 2014",2014/06,10,Not Applicable,Not Applicable
Tennessee,47,"Shelby County, TN",47157,2014,2014,"Jul., 2014",2014/07,10,Not Applicable,Not Applicable
Tennessee,47,"Shelby County, TN",47157,2014,2014,"Sep., 2014",2014/09,12,Not Applicable,Not Applicable
Tennessee,47,"Shelby County, TN",47157,2014,2014,"Dec., 2014",2014/12,10,Not Applicable,Not Applicable
Tennessee,47,"Shelby County, TN",47157,2015,2015,"Apr., 2015",2015/04,10,Not Applicable,Not Applicable
Tennessee,47,"Shelby County, TN",47157,2015,2015,"Oct., 2015",2015/10,11,Not Applicable,Not Applicable
Texas,48,"Dallas County, TX",48113,2015,2015,"Sep., 2015",2015/09,10,Not Applicable,Not Applicable
Texas,48,"Harris County, TX",48201,2010,2010,"Jan., 2010",2010/01,14,Not Applicable,Not Applicable
Texas,48,"Harris County, TX",48201,2010,2010,"Feb., 2010",2010/02,23,Not Applicable,Not Applicable
Texas,48,"Harris County, TX",48201,2010,2010,"Mar., 2010",2010/03,10,Not Applicable,Not Applicable
Texas,48,"Harris County, TX",48201,2010,2010,"Apr., 2010",2010/04,18,Not Applicable,Not Applicable
Texas,48,"Harris County, TX",48201,2010,2010,"May, 2010",2010/05,13,Not Applicable,Not Applicable
Texas,48,"Harris County, TX",48201,2010,2010,"Jun., 2010",2010/06,10,Not Applicable,Not Applicable
Texas,48,"Harris County, TX",48201,2010,2010,"Jul., 2010",2010/07,20,Not Applicable,Not Applicable
Texas,48,"Harris County, TX",48201,2010,2010,"Aug., 2010",2010/08,14,Not Applicable,Not Applicable
Texas,48,"Harris County, TX",48201,2010,2010,"Sep., 2010",2010/09,17,Not Applicable,Not Applicable
Texas,48,"Harris County, TX",48201,2010,2010,"Nov., 2010",2010/11,18,Not Applicable,Not Applicable
Texas,48,"Harris County, TX",48201,2010,2010,"Dec., 2010",2010/12,24,Not Applicable,Not Applicable
Texas,48,"Harris County, TX",48201,2011,2011,"Jan., 2011",2011/01,12,Not Applicable,Not Applicable
Texas,48,"Harris County, TX",48201,2011,2011,"Feb., 2011",2011/02,15,Not Applicable,Not Applicable
Texas,48,"Harris County, TX",48201,2011,2011,"Mar., 2011",2011/03,15,Not Applicable,Not Applicable
Texas,48,"Harris County, TX",48201,2011,2011,"Apr., 2011",2011/04,16,Not Applicable,Not Applicable
Texas,48,"Harris County, TX",48201,2011,2011,"May, 2011",2011/05,19,Not Applicable,Not Applicable
Texas,48,"Harris County, TX",48201,2011,2011,"Jun., 2011",2011/06,14,Not Applicable,Not Applicable
Texas,48,"Harris County, TX",48201,2011,2011,"Jul., 2011",2011/07,12,Not Applicable,Not Applicable
Texas,48,"Harris County, TX",48201,2011,2011,"Aug., 2011",2011/08,14,Not Applicable,Not Applicable
Texas,48,"Harris County, TX",48201,2011,2011,"Oct., 2011",2011/10,18,Not Applicable,Not Applicable
Texas,48,"Harris County, TX",48201,2011,2011,"Nov., 2011",2011/11,15,Not Applicable,Not Applicable
Texas,48,"Harris County, TX",48201,2011,2011,"Dec., 2011",2011/12,13,Not Applicable,Not Applicable
Texas,48,"Harris County, TX",48201,2012,2012,"Jan., 2012",2012/01,10,Not Applicable,Not Applicable
Texas,48,"Harris County, TX",48201,2012,2012,"Feb., 2012",2012/02,11,Not Applicable,Not Applicable
Texas,48,"Harris County, TX",48201,2012,2012,"Mar., 2012",2012/03,11,Not Applicable,Not Applicable
Texas,48,"Harris County, TX",48201,2012,2012,"Apr., 2012",2012/04,14,Not Applicable,Not Applicable
Texas,48,"Harris County, TX",48201,2012,2012,"May, 2012",2012/05,14,Not Applicable,Not Applicable
Texas,48,"Harris County, TX",48201,2012,2012,"Jun., 2012",2012/06,17,Not Applicable,Not Applicable
Texas,48,"Harris County, TX",48201,2012,2012,"Aug., 2012",2012/08,14,Not Applicable,Not Applicable
Texas,48,"Harris County, TX",48201,2012,2012,"Sep., 2012",2012/09,10,Not Applicable,Not Applicable
Texas,48,"Harris County, TX",48201,2012,2012,"Nov., 2012",2012/11,12,Not Applicable,Not Applicable
Texas,48,"Harris County, TX",48201,2012,2012,"Dec., 2012",2012/12,10,Not Applicable,Not Applicable
Texas,48,"Harris County, TX",48201,2013,2013,"Jan., 2013",2013/01,16,Not Applicable,Not Applicable
Texas,48,"Harris County, TX",48201,2013,2013,"Feb., 2013",2013/02,16,Not Applicable,Not Applicable
Texas,48,"Harris County, TX",48201,2013,2013,"Mar., 2013",2013/03,11,Not Applicable,Not Applicable
Texas,48,"Harris County, TX",48201,2013,2013,"Apr., 2013",2013/04,16,Not Applicable,Not Applicable
Texas,48,"Harris County, TX",48201,2013,2013,"May, 2013",2013/05,14,Not Applicable,Not Applicable
Texas,48,"Harris County, TX",48201,2013,2013,"Aug., 2013",2013/08,14,Not Applicable,Not Applicable
Texas,48,"Harris County, TX",48201,2013,2013,"Oct., 2013",2013/10,10,Not Applicable,Not Applicable
Texas,48,"Harris County, TX",48201,2013,2013,"Nov., 2013",2013/11,17,Not Applicable,Not Applicable
Texas,48,"Harris County, TX",48201,2013,2013,"Dec., 2013",2013/12,18,Not Applicable,Not Applicable
Texas,48,"Harris County, TX",48201,2014,2014,"Jan., 2014",2014/01,16,Not Applicable,Not Applicable
Texas,48,"Harris County, TX",48201,2014,2014,"Feb., 2014",2014/02,12,Not Applicable,Not Applicable
Texas,48,"Harris County, TX",48201,2014,2014,"Mar., 2014",2014/03,14,Not Applicable,Not Applicable
Texas,48,"Harris County, TX",48201,2014,2014,"Jun., 2014",2014/06,16,Not Applicable,Not Applicable
Texas,48,"Harris County, TX",48201,2014,2014,"Jul., 2014",2014/07,11,Not Applicable,Not Applicable
Texas,48,"Harris County, TX",48201,2014,2014,"Aug., 2014",2014/08,13,Not Applicable,Not Applicable
Texas,48,"Harris County, TX",48201,2014,2014,"Sep., 2014",2014/09,14,Not Applicable,Not Applicable
Texas,48,"Harris County, TX",48201,2014,2014,"Oct., 2014",2014/10,10,Not Applicable,Not Applicable
Texas,48,"Harris County, TX",48201,2014,2014,"Nov., 2014",2014/11,23,Not Applicable,Not Applicable
Texas,48,"Harris County, TX",48201,2014,2014,"Dec., 2014",2014/12,13,Not Applicable,Not Applicable
Texas,48,"Harris County, TX",48201,2015,2015,"Jan., 2015",2015/01,14,Not Applicable,Not Applicable
Texas,48,"Harris County, TX",48201,2015,2015,"Mar., 2015",2015/03,14,Not Applicable,Not Applicable
Texas,48,"Harris County, TX",48201,2015,2015,"May, 2015",2015/05,15,Not Applicable,Not Applicable
Texas,48,"Harris County, TX",48201,2015,2015,"Jun., 2015",2015/06,12,Not Applicable,Not Applicable
Texas,48,"Harris County, TX",48201,2015,2015,"Aug., 2015",2015/08,15,Not Applicable,Not Applicable
Texas,48,"Harris County, TX",48201,2015,2015,"Sep., 2015",2015/09,13,Not Applicable,Not Applicable
Texas,48,"Harris County, TX",48201,2015,2015,"Oct., 2015",2015/10,14,Not Applicable,Not Applicable
Texas,48,"Harris County, TX",48201,2015,2015,"Nov., 2015",2015/11,13,Not Applicable,Not Applicable
Texas,48,"Harris County, TX",48201,2015,2015,"Dec., 2015",2015/12,12,Not Applicable,Not Applicable
Utah,49,"Salt Lake County, UT",49035,2010,2010,"Jun., 2010",2010/06,10,Not Applicable,Not Applicable
Utah,49,"Salt Lake County, UT",49035,2010,2010,"Jul., 2010",2010/07,10,Not Applicable,Not Applicable
Utah,49,"Salt Lake County, UT",49035,2010,2010,"Sep., 2010",2010/09,10,Not Applicable,Not Applicable
Utah,49,"Salt Lake County, UT",49035,2010,2010,"Oct., 2010",2010/10,14,Not Applicable,Not Applicable
Utah,49,"Salt Lake County, UT",49035,2010,2010,"Dec., 2010",2010/12,10,Not Applicable,Not Applicable
Utah,49,"Salt Lake County, UT",49035,2011,2011,"Jan., 2011",2011/01,14,Not Applicable,Not Applicable
Utah,49,"Salt Lake County, UT",49035,2011,2011,"Feb., 2011",2011/02,13,Not Applicable,Not Applicable
Utah,49,"Salt Lake County, UT",49035,2011,2011,"Mar., 2011",2011/03,11,Not Applicable,Not Applicable
Utah,49,"Salt Lake County, UT",49035,2011,2011,"Jul., 2011",2011/07,13,Not Applicable,Not Applicable
Utah,49,"Salt Lake County, UT",49035,2011,2011,"Oct., 2011",2011/10,13,Not Applicable,Not Applicable
Utah,49,"Salt Lake County, UT",49035,2011,2011,"Dec., 2011",2011/12,11,Not Applicable,Not Applicable
Utah,49,"Salt Lake County, UT",49035,2012,2012,"Jan., 2012",2012/01,15,Not Applicable,Not Applicable
Utah,49,"Salt Lake County, UT",49035,2012,2012,"Mar., 2012",2012/03,20,Not Applicable,Not Applicable
Utah,49,"Salt Lake County, UT",49035,2012,2012,"Jun., 2012",2012/06,16,Not Applicable,Not Applicable
Utah,49,"Salt Lake County, UT",49035,2012,2012,"Jul., 2012",2012/07,13,Not Applicable,Not Applicable
Utah,49,"Salt Lake County, UT",49035,2012,2012,"Sep., 2012",2012/09,13,Not Applicable,Not Applicable
Utah,49,"Salt Lake County, UT",49035,2012,2012,"Oct., 2012",2012/10,10,Not Applicable,Not Applicable
Utah,49,"Salt Lake County, UT",49035,2012,2012,"Nov., 2012",2012/11,13,Not Applicable,Not Applicable
Utah,49,"Salt Lake County, UT",49035,2012,2012,"Dec., 2012",2012/12,15,Not Applicable,Not Applicable
Utah,49,"Salt Lake County, UT",49035,2013,2013,"Jan., 2013",2013/01,18,Not Applicable,Not Applicable
Utah,49,"Salt Lake County, UT",49035,2013,2013,"Feb., 2013",2013/02,13,Not Applicable,Not Applicable
Utah,49,"Salt Lake County, UT",49035,2013,2013,"Mar., 2013",2013/03,14,Not Applicable,Not Applicable
Utah,49,"Salt Lake County, UT",49035,2013,2013,"Apr., 2013",2013/04,18,Not Applicable,Not Applicable
Utah,49,"Salt Lake County, UT",49035,2013,2013,"May, 2013",2013/05,12,Not Applicable,Not Applicable
Utah,49,"Salt Lake County, UT",49035,2013,2013,"Jun., 2013",2013/06,17,Not Applicable,Not Applicable
Utah,49,"Salt Lake County, UT",49035,2013,2013,"Jul., 2013",2013/07,19,Not Applicable,Not Applicable
Utah,49,"Salt Lake County, UT",49035,2013,2013,"Aug., 2013",2013/08,15,Not Applicable,Not Applicable
Utah,49,"Salt Lake County, UT",49035,2013,2013,"Sep., 2013",2013/09,11,Not Applicable,Not Applicable
Utah,49,"Salt Lake County, UT",49035,2013,2013,"Oct., 2013",2013/10,14,Not Applicable,Not Applicable
Utah,49,"Salt Lake County, UT",49035,2013,2013,"Nov., 2013",2013/11,13,Not Applicable,Not Applicable
Utah,49,"Salt Lake County, UT",49035,2014,2014,"Jan., 2014",2014/01,13,Not Applicable,Not Applicable
Utah,49,"Salt Lake County, UT",49035,2014,2014,"Feb., 2014",2014/02,12,Not Applicable,Not Applicable
Utah,49,"Salt Lake County, UT",49035,2014,2014,"Mar., 2014",2014/03,11,Not Applicable,Not Applicable
Utah,49,"Salt Lake County, UT",49035,2014,2014,"Apr., 2014",2014/04,19,Not Applicable,Not Applicable
Utah,49,"Salt Lake County, UT",49035,2014,2014,"May, 2014",2014/05,17,Not Applicable,Not Applicable
Utah,49,"Salt Lake County, UT",49035,2014,2014,"Jun., 2014",2014/06,16,Not Applicable,Not Applicable
Utah,49,"Salt Lake County, UT",49035,2014,2014,"Jul., 2014",2014/07,17,Not Applicable,Not Applicable
Utah,49,"Salt Lake County, UT",49035,2014,2014,"Aug., 2014",2014/08,14,Not Applicable,Not Applicable
Utah,49,"Salt Lake County, UT",49035,2014,2014,"Sep., 2014",2014/09,14,Not Applicable,Not Applicable
Utah,49,"Salt Lake County, UT",49035,2014,2014,"Oct., 2014",2014/10,10,Not Applicable,Not Applicable
Utah,49,"Salt Lake County, UT",49035,2014,2014,"Nov., 2014",2014/11,16,Not Applicable,Not Applicable
Utah,49,"Salt Lake County, UT",49035,2014,2014,"Dec., 2014",2014/12,18,Not Applicable,Not Applicable
Utah,49,"Salt Lake County, UT",49035,2015,2015,"Jan., 2015",2015/01,12,Not Applicable,Not Applicable
Utah,49,"Salt Lake County, UT",49035,2015,2015,"Mar., 2015",2015/03,18,Not Applicable,Not Applicable
Utah,49,"Salt Lake County, UT",49035,2015,2015,"Apr., 2015",2015/04,10,Not Applicable,Not Applicable
Utah,49,"Salt Lake County, UT",49035,2015,2015,"May, 2015",2015/05,13,Not Applicable,Not Applicable
Utah,49,"Salt Lake County, UT",49035,2015,2015,"Jun., 2015",2015/06,20,Not Applicable,Not Applicable
Utah,49,"Salt Lake County, UT",49035,2015,2015,"Jul., 2015",2015/07,12,Not Applicable,Not Applicable
Utah,49,"Salt Lake County, UT",49035,2015,2015,"Aug., 2015",2015/08,12,Not Applicable,Not Applicable
Utah,49,"Salt Lake County, UT",49035,2015,2015,"Sep., 2015",2015/09,13,Not Applicable,Not Applicable
Utah,49,"Salt Lake County, UT",49035,2015,2015,"Oct., 2015",2015/10,15,Not Applicable,Not Applicable
Utah,49,"Salt Lake County, UT",49035,2015,2015,"Nov., 2015",2015/11,14,Not Applicable,Not Applicable
Utah,49,"Salt Lake County, UT",49035,2015,2015,"Dec., 2015",2015/12,14,Not Applicable,Not Applicable
Utah,49,"Utah County, UT",49049,2011,2011,"Aug., 2011",2011/08,11,Not Applicable,Not Applicable
Utah,49,"Utah County, UT",49049,2014,2014,"Feb., 2014",2014/02,10,Not Applicable,Not Applicable
Washington,53,"King County, WA",53033,2010,2010,"Dec., 2010",2010/12,11,Not Applicable,Not Applicable
Washington,53,"King County, WA",53033,2013,2013,"Feb., 2013",2013/02,10,Not Applicable,Not Applicable
Washington,53,"King County, WA",53033,2015,2015,"May, 2015",2015/05,12,Not Applicable,Not Applicable
Washington,53,"King County, WA",53033,2015,2015,"Oct., 2015",2015/10,11,Not Applicable,Not Applicable
Washington,53,"Pierce County, WA",53053,2011,2011,"Nov., 2011",2011/11,11,Not Applicable,Not Applicable
Washington,53,"Pierce County, WA",53053,2014,2014,"Feb., 2014",2014/02,12,Not Applicable,Not Applicable
Washington,53,"Pierce County, WA",53053,2015,2015,"Nov., 2015",2015/11,12,Not Applicable,Not Applicable
Washington,53,"Snohomish County, WA",53061,2011,2011,"Apr., 2011",2011/04,11,Not Applicable,Not Applicable
Washington,53,"Snohomish County, WA",53061,2011,2011,"Aug., 2011",2011/08,11,Not Applicable,Not Applicable
Washington,53,"Snohomish County, WA",53061,2015,2015,"May, 2015",2015/05,10,Not Applicable,Not Applicable
Washington,53,"Spokane County, WA",53063,2011,2011,"Apr., 2011",2011/04,10,Not Applicable,Not Applicable
West Virginia,54,"Kanawha County, WV",54039,2015,2015,"Apr., 2015",2015/04,11,Not Applicable,Not Applicable
West Virginia,54,"Kanawha County, WV",54039,2015,2015,"Oct., 2015",2015/10,13,Not Applicable,Not Applicable
Wisconsin,55,"Milwaukee County, WI",55079,2010,2010,"Feb., 2010",2010/02,14,Not Applicable,Not Applicable
Wisconsin,55,"Milwaukee County, WI",55079,2010,2010,"Sep., 2010",2010/09,10,Not Applicable,Not Applicable
Wisconsin,55,"Milwaukee County, WI",55079,2011,2011,"Apr., 2011",2011/04,13,Not Applicable,Not Applicable
Wisconsin,55,"Milwaukee County, WI",55079,2011,2011,"May, 2011",2011/05,10,Not Applicable,Not Applicable
Wisconsin,55,"Milwaukee County, WI",55079,2011,2011,"Aug., 2011",2011/08,10,Not Applicable,Not Applicable
Wisconsin,55,"Milwaukee County, WI",55079,2012,2012,"May, 2012",2012/05,11,Not Applicable,Not Applicable
Wisconsin,55,"Milwaukee County, WI",55079,2012,2012,"Jun., 2012",2012/06,10,Not Applicable,Not Applicable
Wisconsin,55,"Milwaukee County, WI",55079,2012,2012,"Sep., 2012",2012/09,10,Not Applicable,Not Applicable
Wisconsin,55,"Milwaukee County, WI",55079,2012,2012,"Dec., 2012",2012/12,11,Not Applicable,Not Applicable
Wisconsin,55,"Milwaukee County, WI",55079,2013,2013,"Jan., 2013",2013/01,13,Not Applicable,Not Applicable
Wisconsin,55,"Milwaukee County, WI",55079,2013,2013,"Mar., 2013",2013/03,13,Not Applicable,Not Applicable
Wisconsin,55,"Milwaukee County, WI",55079,2013,2013,"Apr., 2013",2013/04,14,Not Applicable,Not Applicable
Wisconsin,55,"Milwaukee County, WI",55079,2013,2013,"Aug., 2013",2013/08,12,Not Applicable,Not Applicable
Wisconsin,55,"Milwaukee County, WI",55079,2013,2013,"Dec., 2013",2013/12,13,Not Applicable,Not Applicable
Wisconsin,55,"Milwaukee County, WI",55079,2014,2014,"Feb., 2014",2014/02,15,Not Applicable,Not Applicable
Wisconsin,55,"Milwaukee County, WI",55079,2014,2014,"Mar., 2014",2014/03,10,Not Applicable,Not Applicable
Wisconsin,55,"Milwaukee County, WI",55079,2014,2014,"Apr., 2014",2014/04,13,Not Applicable,Not Applicable
Wisconsin,55,"Milwaukee County, WI",55079,2014,2014,"Jun., 2014",2014/06,13,Not Applicable,Not Applicable
Wisconsin,55,"Milwaukee County, WI",55079,2014,2014,"Oct., 2014",2014/10,15,Not Applicable,Not Applicable
Wisconsin,55,"Milwaukee County, WI",55079,2014,2014,"Nov., 2014",2014/11,16,Not Applicable,Not Applicable
Wisconsin,55,"Milwaukee County, WI",55079,2015,2015,"Jan., 2015",2015/01,11,Not Applicable,Not Applicable
Wisconsin,55,"Milwaukee County, WI",55079,2015,2015,"Apr., 2015",2015/04,10,Not Applicable,Not Applicable
Wisconsin,55,"Milwaukee County, WI",55079,2015,2015,"May, 2015",2015/05,15,Not Applicable,Not Applicable
Wisconsin,55,"Milwaukee County, WI",55079,2015,2015,"Aug., 2015",2015/08,11,Not Applicable,Not Applicable
Wisconsin,55,"Milwaukee County, WI",55079,2015,2015,"Nov., 2015",2015/11,11,Not Applicable,Not Applicable
Wisconsin,55,"Milwaukee County, WI",55079,2015,2015,"Dec., 2015",2015/12,11,Not Applicable,Not Applicable